Customer ID,Recency,Frequency,Monetary,State,Cluster,Segment_Label
15358,5,42,84958.4,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15359,663,8,1001.3,Kelantan,3,At-Risk High Value (lapsing loyal spender)
15360,40,1,1067.2,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15361,362,1,766.8,Selangor,1,Lost / Dormant Low-Value
15362,449,2,3361.9,Selangor,1,Lost / Dormant Low-Value
15363,373,2,3718.4,Perak,3,At-Risk High Value (lapsing loyal spender)
15364,96,2,2498.0,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15365,26,13,20291.8,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15366,75,7,10722.9,Selangor,3,At-Risk High Value (lapsing loyal spender)
15367,57,11,25785.2,Penang,2,"Champions (recent, frequent, high spend)"
15368,21,2,454.2,Melaka,0,"New / Promising (recent, low frequency & value)"
15369,492,3,3525.6,Selangor,3,At-Risk High Value (lapsing loyal spender)
15370,60,7,13149.6,Selangor,3,At-Risk High Value (lapsing loyal spender)
15372,137,1,720.0,Selangor,1,Lost / Dormant Low-Value
15373,8,17,11653.6,Perak,2,"Champions (recent, frequent, high spend)"
15374,129,2,648.0,Melaka,1,Lost / Dormant Low-Value
15375,690,1,334.8,Selangor,1,Lost / Dormant Low-Value
15376,40,3,6707.8,Perak,0,"New / Promising (recent, low frequency & value)"
15377,383,4,1662.1,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15378,463,2,1377.0,Penang,1,Lost / Dormant Low-Value
15379,169,8,24634.7,Pahang,3,At-Risk High Value (lapsing loyal spender)
15380,9,6,2775.8,Melaka,0,"New / Promising (recent, low frequency & value)"
15381,268,3,1810.5,Melaka,1,Lost / Dormant Low-Value
15382,15,12,62277.6,Penang,2,"Champions (recent, frequent, high spend)"
15384,170,4,10423.2,Selangor,3,At-Risk High Value (lapsing loyal spender)
15385,40,3,1429.6,Selangor,0,"New / Promising (recent, low frequency & value)"
15386,186,1,2194.4,Selangor,1,Lost / Dormant Low-Value
15387,492,1,2072.3,Selangor,1,Lost / Dormant Low-Value
15388,270,1,771.8,Perak,1,Lost / Dormant Low-Value
15390,396,2,6671.2,Johor,3,At-Risk High Value (lapsing loyal spender)
15391,584,1,1174.0,Melaka,1,Lost / Dormant Low-Value
15392,5,7,11955.2,Sarawak,2,"Champions (recent, frequent, high spend)"
15393,16,5,4064.3,Melaka,0,"New / Promising (recent, low frequency & value)"
15394,10,11,26044.4,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15395,326,1,590.3,Kuala Lumpur,1,Lost / Dormant Low-Value
15396,113,1,933.4,Melaka,1,Lost / Dormant Low-Value
15397,290,1,517.3,Kuala Lumpur,1,Lost / Dormant Low-Value
15398,16,2,7393.0,Negeri Sembilan,0,"New / Promising (recent, low frequency & value)"
15399,1,3,4159.1,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15400,128,4,1479.3,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15401,452,2,1187.5,Kuala Lumpur,1,Lost / Dormant Low-Value
15402,149,6,8672.7,Sarawak,3,At-Risk High Value (lapsing loyal spender)
15403,492,2,900.0,Sarawak,1,Lost / Dormant Low-Value
15404,376,1,1378.6,Johor,1,Lost / Dormant Low-Value
15405,189,2,2180.5,Sabah,1,Lost / Dormant Low-Value
15406,31,4,4808.7,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15407,34,4,4322.7,Selangor,0,"New / Promising (recent, low frequency & value)"
15408,264,1,1462.7,Selangor,1,Lost / Dormant Low-Value
15409,721,1,720.0,Kuala Lumpur,1,Lost / Dormant Low-Value
15410,84,10,16143.5,Selangor,2,"Champions (recent, frequent, high spend)"
15411,26,4,6858.7,Penang,0,"New / Promising (recent, low frequency & value)"
15412,171,1,496.9,Johor,1,Lost / Dormant Low-Value
15413,692,1,90.0,Selangor,1,Lost / Dormant Low-Value
15414,10,3,3348.5,Selangor,0,"New / Promising (recent, low frequency & value)"
15415,313,1,3074.2,Johor,1,Lost / Dormant Low-Value
15416,65,7,21622.4,Penang,2,"Champions (recent, frequent, high spend)"
15417,85,1,2799.6,Johor,0,"New / Promising (recent, low frequency & value)"
15418,425,2,2221.3,Selangor,1,Lost / Dormant Low-Value
15419,25,1,756.0,Selangor,0,"New / Promising (recent, low frequency & value)"
15420,434,6,4070.4,Negeri Sembilan,3,At-Risk High Value (lapsing loyal spender)
15421,59,10,20665.2,Johor,2,"Champions (recent, frequent, high spend)"
15422,323,7,8275.0,Johor,3,At-Risk High Value (lapsing loyal spender)
15423,38,3,1222.5,Selangor,0,"New / Promising (recent, low frequency & value)"
15424,254,3,2686.9,Penang,3,At-Risk High Value (lapsing loyal spender)
15425,400,4,9420.5,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15426,19,9,9980.4,Perak,2,"Champions (recent, frequent, high spend)"
15427,33,3,7874.2,Penang,0,"New / Promising (recent, low frequency & value)"
15428,15,4,4154.8,Penang,0,"New / Promising (recent, low frequency & value)"
15429,27,2,2169.3,Selangor,0,"New / Promising (recent, low frequency & value)"
15430,468,2,3135.8,Johor,1,Lost / Dormant Low-Value
15431,503,1,168.0,Negeri Sembilan,1,Lost / Dormant Low-Value
15432,23,2,1758.7,Melaka,0,"New / Promising (recent, low frequency & value)"
15433,214,2,2892.4,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15434,8,11,11771.0,Pahang,2,"Champions (recent, frequent, high spend)"
15435,22,1,818.8,Selangor,0,"New / Promising (recent, low frequency & value)"
15436,12,3,5855.7,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15437,262,2,2168.1,Selangor,1,Lost / Dormant Low-Value
15438,131,1,857.8,Selangor,1,Lost / Dormant Low-Value
15439,405,3,5187.1,Melaka,3,At-Risk High Value (lapsing loyal spender)
15440,55,3,1873.1,Negeri Sembilan,0,"New / Promising (recent, low frequency & value)"
15441,396,3,5548.6,Sarawak,3,At-Risk High Value (lapsing loyal spender)
15443,2,14,27250.7,Kelantan,2,"Champions (recent, frequent, high spend)"
15444,9,2,7738.5,Johor,0,"New / Promising (recent, low frequency & value)"
15445,264,2,1560.1,Johor,1,Lost / Dormant Low-Value
15446,377,3,2182.0,Selangor,1,Lost / Dormant Low-Value
15447,331,5,2706.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
15448,313,2,4328.9,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15449,26,3,5336.2,Selangor,0,"New / Promising (recent, low frequency & value)"
15450,30,1,2343.8,Negeri Sembilan,0,"New / Promising (recent, low frequency & value)"
15451,434,2,1244.4,Perak,1,Lost / Dormant Low-Value
15452,30,6,9777.3,Perlis,2,"Champions (recent, frequent, high spend)"
15453,2,7,7503.0,Johor,2,"Champions (recent, frequent, high spend)"
15454,362,2,1677.9,Selangor,1,Lost / Dormant Low-Value
15455,598,1,210.0,Selangor,1,Lost / Dormant Low-Value
15456,283,10,10639.1,Negeri Sembilan,3,At-Risk High Value (lapsing loyal spender)
15457,262,1,1301.9,Perak,1,Lost / Dormant Low-Value
15458,25,2,2029.2,Selangor,0,"New / Promising (recent, low frequency & value)"
15459,417,2,730.0,Selangor,1,Lost / Dormant Low-Value
15460,354,1,1172.6,Selangor,1,Lost / Dormant Low-Value
15462,94,4,3539.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
15463,29,1,690.0,Terengganu,0,"New / Promising (recent, low frequency & value)"
15464,338,1,5400.6,Pahang,1,Lost / Dormant Low-Value
15465,20,31,17489.4,Sabah,2,"Champions (recent, frequent, high spend)"
15466,85,4,8529.9,Selangor,3,At-Risk High Value (lapsing loyal spender)
15467,9,3,2626.7,Johor,0,"New / Promising (recent, low frequency & value)"
15468,51,3,7151.3,Selangor,3,At-Risk High Value (lapsing loyal spender)
15469,50,3,4340.5,Sarawak,0,"New / Promising (recent, low frequency & value)"
15470,576,1,337.0,Selangor,1,Lost / Dormant Low-Value
15471,2,3,4828.2,Selangor,0,"New / Promising (recent, low frequency & value)"
15472,113,1,2041.3,Selangor,1,Lost / Dormant Low-Value
15474,596,1,825.7,Kuala Lumpur,1,Lost / Dormant Low-Value
15475,77,1,2222.9,Melaka,0,"New / Promising (recent, low frequency & value)"
15476,380,4,7063.5,Selangor,3,At-Risk High Value (lapsing loyal spender)
15478,40,3,6516.1,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15479,733,1,813.8,Selangor,1,Lost / Dormant Low-Value
15480,116,3,17029.0,Selangor,3,At-Risk High Value (lapsing loyal spender)
15481,401,1,3795.0,Johor,1,Lost / Dormant Low-Value
15482,16,13,5597.2,Sabah,2,"Champions (recent, frequent, high spend)"
15483,161,10,4491.7,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15484,1,6,18193.5,Selangor,2,"Champions (recent, frequent, high spend)"
15485,30,6,11114.6,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15487,680,1,1272.8,Selangor,1,Lost / Dormant Low-Value
15488,93,4,883.5,Selangor,1,Lost / Dormant Low-Value
15489,23,8,10480.2,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15490,430,1,1161.6,Selangor,1,Lost / Dormant Low-Value
15491,95,6,13851.2,Selangor,3,At-Risk High Value (lapsing loyal spender)
15492,28,2,3365.9,Negeri Sembilan,0,"New / Promising (recent, low frequency & value)"
15493,33,9,21770.7,Selangor,2,"Champions (recent, frequent, high spend)"
15494,21,5,18033.0,Selangor,2,"Champions (recent, frequent, high spend)"
15495,379,1,1347.4,Johor,1,Lost / Dormant Low-Value
15496,631,1,797.8,Johor,1,Lost / Dormant Low-Value
15497,18,5,3264.0,Selangor,0,"New / Promising (recent, low frequency & value)"
15498,3,41,78848.6,Melaka,2,"Champions (recent, frequent, high spend)"
15499,724,1,870.1,Melaka,1,Lost / Dormant Low-Value
15500,8,4,6232.1,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15501,405,2,2183.9,Selangor,1,Lost / Dormant Low-Value
15502,16,13,28353.8,Selangor,2,"Champions (recent, frequent, high spend)"
15503,363,2,1408.7,Johor,1,Lost / Dormant Low-Value
15504,81,4,2201.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
15505,53,4,5523.6,Johor,3,At-Risk High Value (lapsing loyal spender)
15506,23,6,10477.1,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15507,172,1,2626.7,Perak,1,Lost / Dormant Low-Value
15508,189,6,4996.9,Perak,3,At-Risk High Value (lapsing loyal spender)
15509,380,1,836.6999999999999,Selangor,1,Lost / Dormant Low-Value
15511,12,5,4947.4,Selangor,0,"New / Promising (recent, low frequency & value)"
15512,156,4,1818.0,Putrajaya,3,At-Risk High Value (lapsing loyal spender)
15513,33,29,36909.5,Selangor,2,"Champions (recent, frequent, high spend)"
15514,12,18,20267.4,Melaka,2,"Champions (recent, frequent, high spend)"
15515,387,1,617.0,Selangor,1,Lost / Dormant Low-Value
15516,45,3,343.6,Perak,0,"New / Promising (recent, low frequency & value)"
15517,233,1,1470.5,Penang,1,Lost / Dormant Low-Value
15518,64,15,21904.9,Selangor,2,"Champions (recent, frequent, high spend)"
15519,383,2,857.3,Sarawak,1,Lost / Dormant Low-Value
15520,2,1,1879.2,Penang,0,"New / Promising (recent, low frequency & value)"
15521,40,15,28372.8,Selangor,2,"Champions (recent, frequent, high spend)"
15522,33,2,2232.8,Penang,0,"New / Promising (recent, low frequency & value)"
15523,84,14,9512.8,Selangor,2,"Champions (recent, frequent, high spend)"
15524,607,1,832.4,Penang,1,Lost / Dormant Low-Value
15525,2,4,4879.7,Selangor,0,"New / Promising (recent, low frequency & value)"
15526,33,2,159.6,Johor,1,Lost / Dormant Low-Value
15527,19,23,23361.4,Johor,2,"Champions (recent, frequent, high spend)"
15528,254,1,943.8,Pahang,1,Lost / Dormant Low-Value
15529,23,12,25372.0,Selangor,2,"Champions (recent, frequent, high spend)"
15530,22,5,9381.8,Penang,0,"New / Promising (recent, low frequency & value)"
15531,8,2,10537.8,Selangor,0,"New / Promising (recent, low frequency & value)"
15532,25,10,19978.5,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15533,19,3,3997.9,Selangor,0,"New / Promising (recent, low frequency & value)"
15534,726,1,890.5,Kelantan,1,Lost / Dormant Low-Value
15535,173,6,5741.5,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15536,409,1,1421.1,Perak,1,Lost / Dormant Low-Value
15537,163,1,609.1999999999999,Terengganu,1,Lost / Dormant Low-Value
15539,7,1,2277.4,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15540,11,2,2509.0,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15541,114,1,472.3,Selangor,1,Lost / Dormant Low-Value
15542,512,3,4701.8,Selangor,3,At-Risk High Value (lapsing loyal spender)
15543,288,2,1317.9,Negeri Sembilan,1,Lost / Dormant Low-Value
15544,9,20,40830.0,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15545,54,2,1596.0,Johor,0,"New / Promising (recent, low frequency & value)"
15547,7,26,50605.4,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15548,596,1,586.0,Johor,1,Lost / Dormant Low-Value
15549,77,8,11053.7,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15550,4,12,9927.7,Johor,2,"Champions (recent, frequent, high spend)"
15551,37,7,9221.8,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15552,217,2,1378.5,Selangor,1,Lost / Dormant Low-Value
15553,60,1,2399.9,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15554,278,1,1189.8,Sarawak,1,Lost / Dormant Low-Value
15555,12,36,56541.9,Sabah,2,"Champions (recent, frequent, high spend)"
15556,24,1,1263.4,Selangor,0,"New / Promising (recent, low frequency & value)"
15557,29,1,2081.9,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15558,639,1,722.0,Melaka,1,Lost / Dormant Low-Value
15559,568,1,6084.1,Kuala Lumpur,1,Lost / Dormant Low-Value
15560,398,2,840.8,Selangor,1,Lost / Dormant Low-Value
15561,12,8,7477.2,Johor,2,"Champions (recent, frequent, high spend)"
15562,425,2,1121.7,Pahang,1,Lost / Dormant Low-Value
15563,22,7,14835.4,Perak,2,"Champions (recent, frequent, high spend)"
15564,463,2,393.0,Terengganu,1,Lost / Dormant Low-Value
15565,50,2,951.0,Kedah,0,"New / Promising (recent, low frequency & value)"
15566,393,2,1237.0,Selangor,1,Lost / Dormant Low-Value
15567,19,1,459.4,Selangor,0,"New / Promising (recent, low frequency & value)"
15568,3,3,3651.6,Selangor,0,"New / Promising (recent, low frequency & value)"
15569,132,7,2711.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
15570,7,25,45234.7,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15571,12,14,17834.9,Selangor,2,"Champions (recent, frequent, high spend)"
15572,5,10,18222.5,Selangor,2,"Champions (recent, frequent, high spend)"
15573,32,5,6493.8,Selangor,0,"New / Promising (recent, low frequency & value)"
15574,178,6,5746.0,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15575,620,1,164.9,Selangor,1,Lost / Dormant Low-Value
15576,38,1,2995.3,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15577,151,5,2176.1,Perak,3,At-Risk High Value (lapsing loyal spender)
15578,162,1,699.0,Penang,1,Lost / Dormant Low-Value
15579,69,5,6629.0,Penang,3,At-Risk High Value (lapsing loyal spender)
15580,377,8,7334.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
15581,156,35,23644.3,Selangor,2,"Champions (recent, frequent, high spend)"
15582,25,3,3750.0,Terengganu,0,"New / Promising (recent, low frequency & value)"
15583,376,1,526.2,Penang,1,Lost / Dormant Low-Value
15584,24,6,6419.6,Selangor,0,"New / Promising (recent, low frequency & value)"
15585,177,1,2496.0,Negeri Sembilan,1,Lost / Dormant Low-Value
15586,593,3,4019.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
15587,50,2,336.0,Kuala Lumpur,1,Lost / Dormant Low-Value
15589,256,3,2625.9,Selangor,3,At-Risk High Value (lapsing loyal spender)
15590,382,5,7948.9,Perak,3,At-Risk High Value (lapsing loyal spender)
15591,583,2,293.0,Perak,1,Lost / Dormant Low-Value
15592,47,1,1802.4,Selangor,0,"New / Promising (recent, low frequency & value)"
15593,71,1,244.8,Kuala Lumpur,1,Lost / Dormant Low-Value
15594,16,5,9723.7,Selangor,0,"New / Promising (recent, low frequency & value)"
15595,488,1,357.6,Sabah,1,Lost / Dormant Low-Value
15596,101,9,14962.3,Selangor,3,At-Risk High Value (lapsing loyal spender)
15597,35,2,3077.7,Melaka,0,"New / Promising (recent, low frequency & value)"
15598,53,2,2983.2,Selangor,0,"New / Promising (recent, low frequency & value)"
15599,27,3,6879.2,Selangor,0,"New / Promising (recent, low frequency & value)"
15600,428,4,6175.1,Selangor,3,At-Risk High Value (lapsing loyal spender)
15601,11,30,70456.4,Selangor,2,"Champions (recent, frequent, high spend)"
15602,8,13,10892.4,Selangor,2,"Champions (recent, frequent, high spend)"
15603,79,2,484.8,Selangor,1,Lost / Dormant Low-Value
15604,52,1,1182.6,Johor,0,"New / Promising (recent, low frequency & value)"
15605,36,9,9277.3,Selangor,2,"Champions (recent, frequent, high spend)"
15606,61,17,9900.0,Selangor,2,"Champions (recent, frequent, high spend)"
15607,337,9,8602.9,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15608,28,5,9180.0,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15609,184,1,1641.2,Sarawak,1,Lost / Dormant Low-Value
15610,52,1,622.2,Selangor,1,Lost / Dormant Low-Value
15611,10,24,7847.2,Selangor,2,"Champions (recent, frequent, high spend)"
15612,36,2,584.7,Perak,0,"New / Promising (recent, low frequency & value)"
15613,610,1,2035.8,Selangor,1,Lost / Dormant Low-Value
15614,438,4,6948.0,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15615,10,45,85025.1,Johor,2,"Champions (recent, frequent, high spend)"
15616,438,1,1376.7,Selangor,1,Lost / Dormant Low-Value
15617,396,3,3964.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
15618,33,4,4266.9,Johor,0,"New / Promising (recent, low frequency & value)"
15620,57,4,10665.6,Selangor,3,At-Risk High Value (lapsing loyal spender)
15621,4,2,349.9,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15622,43,17,41388.6,Perak,2,"Champions (recent, frequent, high spend)"
15623,141,8,10938.1,Sabah,3,At-Risk High Value (lapsing loyal spender)
15624,117,4,3213.6,Selangor,3,At-Risk High Value (lapsing loyal spender)
15625,104,9,16402.3,Kedah,3,At-Risk High Value (lapsing loyal spender)
15626,75,3,5870.6,Selangor,3,At-Risk High Value (lapsing loyal spender)
15627,457,2,1857.4,Negeri Sembilan,1,Lost / Dormant Low-Value
15628,5,17,28191.6,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15629,450,4,8180.2,Selangor,3,At-Risk High Value (lapsing loyal spender)
15630,45,3,7198.7,Selangor,0,"New / Promising (recent, low frequency & value)"
15631,642,1,3241.8,Kuala Lumpur,1,Lost / Dormant Low-Value
15632,16,8,13557.6,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15633,509,12,15235.8,Selangor,3,At-Risk High Value (lapsing loyal spender)
15634,17,2,3041.0,Selangor,0,"New / Promising (recent, low frequency & value)"
15635,396,1,140.0,Kuala Lumpur,1,Lost / Dormant Low-Value
15636,90,4,5723.0,Selangor,3,At-Risk High Value (lapsing loyal spender)
15637,53,4,3515.3,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15638,436,3,931.5,Penang,1,Lost / Dormant Low-Value
15639,134,3,5945.9,Perak,3,At-Risk High Value (lapsing loyal spender)
15640,4,25,65094.1,Johor,2,"Champions (recent, frequent, high spend)"
15641,105,12,26765.0,Perak,2,"Champions (recent, frequent, high spend)"
15642,730,1,567.0,Sarawak,1,Lost / Dormant Low-Value
15643,192,3,3015.2,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15644,166,4,4417.4,Johor,3,At-Risk High Value (lapsing loyal spender)
15645,19,3,3903.7,Penang,0,"New / Promising (recent, low frequency & value)"
15646,158,5,4329.1,Selangor,3,At-Risk High Value (lapsing loyal spender)
15647,415,1,923.4,Selangor,1,Lost / Dormant Low-Value
15648,204,2,2649.3,Johor,1,Lost / Dormant Low-Value
15649,387,1,275.8,Selangor,1,Lost / Dormant Low-Value
15650,522,2,3032.3,Selangor,1,Lost / Dormant Low-Value
15651,37,5,4309.7,Johor,0,"New / Promising (recent, low frequency & value)"
15652,91,5,5187.2,Selangor,3,At-Risk High Value (lapsing loyal spender)
15653,116,1,258.0,Selangor,1,Lost / Dormant Low-Value
15654,9,2,1491.9,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15655,243,1,3076.2,Selangor,1,Lost / Dormant Low-Value
15656,45,4,4106.5,Sabah,0,"New / Promising (recent, low frequency & value)"
15657,23,1,165.6,Kedah,1,Lost / Dormant Low-Value
15658,190,8,10192.5,Melaka,3,At-Risk High Value (lapsing loyal spender)
15659,44,3,2302.9,Penang,0,"New / Promising (recent, low frequency & value)"
15660,25,15,12784.4,Selangor,2,"Champions (recent, frequent, high spend)"
15661,317,7,2855.2,Selangor,3,At-Risk High Value (lapsing loyal spender)
15662,661,2,1180.3,Selangor,1,Lost / Dormant Low-Value
15663,106,1,757.8,Johor,1,Lost / Dormant Low-Value
15664,51,4,6668.5,Sabah,3,At-Risk High Value (lapsing loyal spender)
15665,168,5,20739.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
15666,472,2,3234.8,Melaka,1,Lost / Dormant Low-Value
15667,40,1,1646.4,Selangor,0,"New / Promising (recent, low frequency & value)"
15669,40,4,2809.0,Selangor,0,"New / Promising (recent, low frequency & value)"
15670,297,2,1453.8,Pahang,1,Lost / Dormant Low-Value
15671,19,7,6548.9,Selangor,2,"Champions (recent, frequent, high spend)"
15672,725,1,247.0,Kuala Lumpur,1,Lost / Dormant Low-Value
15673,88,9,24654.3,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15674,73,12,33325.2,Melaka,2,"Champions (recent, frequent, high spend)"
15675,81,4,2943.8,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15676,19,3,17948.0,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15677,49,3,6621.4,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15678,53,3,8768.0,Selangor,3,At-Risk High Value (lapsing loyal spender)
15679,24,4,4258.0,Sabah,0,"New / Promising (recent, low frequency & value)"
15680,9,10,20100.1,Selangor,2,"Champions (recent, frequent, high spend)"
15681,25,12,8153.4,Selangor,2,"Champions (recent, frequent, high spend)"
15682,599,2,1746.8,Kuala Lumpur,1,Lost / Dormant Low-Value
15683,117,2,2864.0,Selangor,3,At-Risk High Value (lapsing loyal spender)
15684,547,3,950.6,Kuala Lumpur,1,Lost / Dormant Low-Value
15685,450,1,305.7,Kuala Lumpur,1,Lost / Dormant Low-Value
15687,9,9,16123.0,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15688,419,1,1042.4,Kedah,1,Lost / Dormant Low-Value
15689,120,3,2135.6,Selangor,3,At-Risk High Value (lapsing loyal spender)
15690,4,2,1035.6,Selangor,0,"New / Promising (recent, low frequency & value)"
15691,395,3,1489.8,Penang,1,Lost / Dormant Low-Value
15692,28,1,1039.8,Pahang,0,"New / Promising (recent, low frequency & value)"
15693,659,1,207.0,Selangor,1,Lost / Dormant Low-Value
15694,8,17,6134.1,Penang,2,"Champions (recent, frequent, high spend)"
15695,267,4,5784.5,Johor,3,At-Risk High Value (lapsing loyal spender)
15696,33,13,19982.7,Kuala Lumpur,2,"Champions (recent, frequent, high spend)"
15697,690,1,1356.0,Perlis,1,Lost / Dormant Low-Value
15698,624,1,250.8,Selangor,1,Lost / Dormant Low-Value
15699,18,1,1706.3,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15700,172,2,3825.2,Penang,3,At-Risk High Value (lapsing loyal spender)
15701,2,4,8383.6,Selangor,0,"New / Promising (recent, low frequency & value)"
15702,476,2,781.2,Perak,1,Lost / Dormant Low-Value
15703,265,1,573.6,Kedah,1,Lost / Dormant Low-Value
15704,140,6,16084.9,Selangor,3,At-Risk High Value (lapsing loyal spender)
15705,201,1,458.6,Selangor,1,Lost / Dormant Low-Value
15706,65,3,4954.1,Johor,3,At-Risk High Value (lapsing loyal spender)
15707,35,4,4808.5,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15708,41,9,20079.1,Penang,2,"Champions (recent, frequent, high spend)"
15709,284,2,1799.8,Johor,1,Lost / Dormant Low-Value
15710,417,1,4689.1,Penang,1,Lost / Dormant Low-Value
15711,557,2,2302.5,Kuala Lumpur,1,Lost / Dormant Low-Value
15712,9,11,15334.6,Johor,2,"Champions (recent, frequent, high spend)"
15713,143,4,4324.3,Selangor,3,At-Risk High Value (lapsing loyal spender)
15714,12,4,2839.0,Selangor,0,"New / Promising (recent, low frequency & value)"
15715,556,5,3600.2,Pahang,3,At-Risk High Value (lapsing loyal spender)
15716,146,11,12454.2,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15717,234,5,3020.4,Selangor,3,At-Risk High Value (lapsing loyal spender)
15718,540,1,1609.6,Perak,1,Lost / Dormant Low-Value
15719,33,31,55503.0,Penang,2,"Champions (recent, frequent, high spend)"
15720,24,2,3714.6,Selangor,0,"New / Promising (recent, low frequency & value)"
15721,12,1,2185.4,Sabah,0,"New / Promising (recent, low frequency & value)"
15722,36,10,12568.2,Selangor,2,"Champions (recent, frequent, high spend)"
15723,365,4,4465.7,Selangor,3,At-Risk High Value (lapsing loyal spender)
15724,201,3,1704.7,Labuan,1,Lost / Dormant Low-Value
15725,15,1,2267.5,Selangor,0,"New / Promising (recent, low frequency & value)"
15726,390,1,1778.7,Johor,1,Lost / Dormant Low-Value
15727,17,14,42216.8,Melaka,2,"Champions (recent, frequent, high spend)"
15728,380,2,1321.2,Selangor,1,Lost / Dormant Low-Value
15729,213,3,1058.4,Selangor,1,Lost / Dormant Low-Value
15730,66,5,9505.9,Selangor,3,At-Risk High Value (lapsing loyal spender)
15731,554,1,684.6,Kuala Lumpur,1,Lost / Dormant Low-Value
15732,212,10,8499.2,Kuala Lumpur,3,At-Risk High Value (lapsing loyal spender)
15733,283,1,890.8,Sabah,1,Lost / Dormant Low-Value
15734,115,4,3883.2999999999997,Selangor,3,At-Risk High Value (lapsing loyal spender)
15735,421,1,1807.8,Selangor,1,Lost / Dormant Low-Value
15736,435,2,9172.1,Perak,3,At-Risk High Value (lapsing loyal spender)
15737,15,8,6504.9,Melaka,2,"Champions (recent, frequent, high spend)"
15738,19,41,42845.2,Johor,2,"Champions (recent, frequent, high spend)"
15739,66,1,427.2,Pahang,1,Lost / Dormant Low-Value
15740,49,1,835.4,Penang,1,Lost / Dormant Low-Value
15741,458,2,1141.8,Kuala Lumpur,1,Lost / Dormant Low-Value
15742,619,1,861.7,Kuala Lumpur,1,Lost / Dormant Low-Value
15743,16,4,4264.7,Kuala Lumpur,0,"New / Promising (recent, low frequency & value)"
15744,78,1,180.0,Melaka,1,Lost / Dormant Low-Value
15745,19,4,5690.4,Selangor,0,"New / Promising (recent, low frequency & value)"
15746,134,1,1072.3,Perak,1,Lost / Dormant Low-Value
15747,13,9,11495.4,Selangor,2,"Champions (recent, frequent, high spend)"
15748,40,3,1170.5,Penang,0,"New / Promising (recent, low frequency & value)"
15750,3,18,34155.7,Perak,2,"Champions (recent, frequent, high spend)"
